element_id,part_num,color_id,design_id
6517951,109845pr0001,15,110194
6187587,11213,0,11213
6514139,60601,1056,35315
4144419,4157923,9999,
4160738,41750,0,41750
6507709,98138pr0425,10,109772
6500465,5489,45,
6470278,43848,1,43848
6568985,27456pr0003,1,
6558678,973c03h03pr0100,0,
4140073,32349,27,
4161076,30131,6,
6078117,85080,4,
4528334,14226c41,0,63140
4108028,76048c01,14,
6522563,64847,379,67258
4140082,32349,0,
473576,4735,0,
4192868,30633,40,
4163189,3626bpr0114,14,
4638289,85080,19,
4162951,43337,40,
4503648,57779,0,57779
6508751,6647,19,6647
4180485,43712,0,43712
6078892,56908,0,56908
6503199,1996pat0002,0,1996
6528716,93094,15,25866
4372221,43722,4,
6253231,87552,47,35378
4623504,973c37h18pr1774,0,76382
6337876,3626cpr9678,14,77446
4190519,45667,9999,45667
6514589,6954c01pr0001,379,110097
4143307,31110,0,31110
4227079,4868b,0,4868
4194212,45705,0,45705
6510677,28621pr4472,15,109971
4227858,6192a,0,6192
6538103,27263,82,112413
4239237,51011,0,51011
6509036,95228pr0003,47,
4528717,6153b,0,6153
4652418,98371,0,98371
4651571,98726,0,98726
6550180,59349,15,59349
6316985,60311pr0001,4,69579
318701,3187,15,
6083472,973c19h01pr9873,70,
6063617,15210,0,15210
6121725,95344,0,95344
4547625,62361,0,62361
4195661,3068bpr0113,15,46093
6558706,5057,1136,5057
4141580,4735,0,4735
6143188,973c22h03pr3162,0,
4235705,32019,0,75999
4215982,6070,0,6070
6088627,970c19pr9940,70,
6055612,15446,0,15446
6488015,28621pr9788,1138,108727
322802,3228b,7,3228
4222957,3959,272,
6514213,3005,46,35382
4116698,4533pr0001,7,
4179970,44341pr0001,2,
4107875,3010pr9982,0,
4226000,48493,0,48493
4652236,99010,0,99010
4194831,41747pr0010,15,46101
6581802,3823,41,35260
407923,4079b,1,4079
4651849,98729,0,98729
4623600,973c37h18pr1775,0,76382
6035088,47517c01pr0002,0,47517
6603348,11153,10,11153
4613076,85863pr0059,179,
6516523,10110178,9999,
4644088,56908,0,56908
6236956,973c35h03pr9999,288,
4173954,973c27h01pr0171,320,73403
4186837,2446pr0047,8,
6016873,62810,28,
4100347,71308pr0001,15,
4140530,32349,21,
4157923,4157923,9999,
4504972,57545,135,57545
4160388,42022,71,
6500280,32952,484,32952
6501847,5925,47,
4193494,30633,33,
6236284,3626cpr9902,14,
4240858,3297pr0025,15,
4262393,970c03pr0039,0,
6044593,3626bpr9999,78,
4116644,3755,4,
6518784,10110235,9999,
304027,3040b,8,
6004542,973c27h01pr1078,15,
6299893,854030,9999,
6044916,87079pr9876,71,
4612874,90981,72,
6525386,37191h01,1136,
6435790,46413,36,52978
4124086,32197,80,
4125202,78c16,7,
6511447,87079pr0359,0,110029
6188936,93587,0,93587
6403241,27323,72,86299
6581084,10115317,9999,115317
6022941,56907,0,56907
4516989,60750,0,60750
4588026,6259,0,6218
4518499,60923,135,60923
4372321,43723,4,
6008100,62696,0,62696
4609584,93228pr0001,0,93366
6528669,44375bpr9995,47,106429
6001662,63871,0,63871
6435999,98160pr0016,19,103497
6601252,20606pr0005,30,88085
6129374,22387,0,22387
300173,3001,1,
416802,4168,7,
6482200,92083,0,92083
6003775,42444,0,42444
6199343,3626cpr9932,14,34890
416902,4169,7,
6391203,1686,4,1686
4183501,40235,0,40235
4556981,2526,0,2526
4221592,3959,70,
6505113,2420,484,2420
4244750,3959,71,
6121831,18675,0,18675
6584301,973c22h01pr0060,4,76382
6126103,57894,0,57894
395974,3959,14,
458723,4587,1,4587
4186773,44674,0,44674
4216690,41749,379,
6310497,37352pr0007,15,69083
4579149,62812,0,62812
4648298,6076,0,6076
6039885,75c07,0,60166
4652470,93553,0,93553
4613736,33078,0,33078
6520943,42205,378,42205
6031131,3004,326,
4622294,92761pr0001,0,95708
6547115,973c10h13pr0001,4,
6514068,42022,41,35164
6070162,15211,0,15211
4613071,85863pr0055,4,
4141013,32310pr0002,27,
4586383,970c03pr0154,0,90956
4100501,4265b,7,
4128625,belfig0003c03pr0012,110,76352
6513867,1995pat0004,45,1995
6533790,3942c,72,6834
4153658,31425c07pr0001,0,
4248611,3755,4,
6037625,970c03pr0446,308,14231
6488016,28621pr9790,0,108728
4129923,33240,18,33240
4160783,72534pr0005,15,71309
6558707,5057,85,5057
6143198,970c14pr0968,1,
6351761,65617,0,65617
4186767,30603pr0009,4,
4140074,32349,3,
4161205,41749,19,
6510722,16709pat27pr0001,84,110016
4651641,41334,2,
6142767,973c34h19pr9792,288,
4185510,3437pr0047,10,
4163621,30633pr0005,40,
4100867,4066pr0107,4,
6513868,1995pat0001,46,1995
4153066,30633,41,
4161222,41750,1,
4224490,42022,272,
4160398,42022,33,
6528074,98138pr0431,29,
4118671,72636,9999,
6043867,3039pr0017,15,14765
4119259,2580c01,7,
6523372,10110957,9999,
6476672,45677pr0025,272,107143
6522140,110193c01pr0004,92,110193
4656322,98162pr0002,326,98162
4625580,970c03pr0235,0,96411
4290394,2300,10,
6119243,2486,0,2486
6022432,973c03h27pr2100,0,76382
4599461,92584,0,92584
4650145,98284,0,98284
6569871,1879,484,1056
4125102,31077,0,
6301339,90398,5,53017
6507919,43898,36,35268
4190261,2573,7,
4141724,33201pr0001,47,
6514324,4094b,1059,51489
4163544,41862,0,41862
6104030,18896,0,18896
4206156,30565,0,30565
73700,3242b,7,
4595707,92107,0,92107
395971,3959,4,
4100860,31056pr0003,14,82626
6574683,85941pr0003,4,114799
6070649,14222pr0005,0,17418
4581862,58120,71,
6519672,5903,29,5903
6069975,17048,0,17048
4140076,32349,1,
4192455,46667,0,46667
6062362,970c03pr0628,0,16580
4141255,30360,0,30360
4113942,30149,0,30149
4160893,973c27h01pr0007,15,73403
6182792,98138pr0076,0,32732
4100767,31076c01,2,75947
6069980,16697,0,16697
6495217,59349,484,59349
4277668,30381,0,30381
6610637,11256,484,34283
4116908,30261pr0012,15,83425
4238558,3959,14,
6147169,30374,297,21462
4293186,30361cpr0003,0,55440
4125516,31213pr0018,11,
4659404,64449,0,64449
4293076,55704,0,55704
4639653,4162pr9992,0,
4159623,41529,0,41529
4114266,51595pr0002,2,76030
4613075,85863pr0058,2,
6519102,5904,30,
6001664,98223,0,98223
6574682,28621pr9536,36,114798
4540696,970e04,0,84637
4114137,4867pr0002,14,83120
4173850,3626bpr0190,21,
4596244,92259,0,92259
4114135,4215bpr0006,14,83118
6102870,970c22pat03pr9913,0,
6106451,970c22pr9794,4,
6518539,973c01h01pr0035,15,76382
6596475,69729pr0058,0,116643
4206851,3068bpr0091,15,
6581773,2654,46,28558
4163176,970c05pr0032,272,
426502,4265a,7,
6527888,35114,2,35114
4172583,43082c01,1,43082
4226687,3960pr9981,71,
6020492,973c27h27pr4682,15,
4141016,32310pr0005,4,
820674,820674,9999,
4188728,45301pr0001,6,
6536367,10112220,9999,112220
6106443,973c19h27pr0001,4,
6013309,3626bpr0236,78,
4171163,41855pr0012,73,
4233256,43337,0,
4192869,30633,143,
4251101,41749,191,
4112103,31164,2,
4650675,43337,34,
4264589,43337,272,
235751,2357,15,
4116941,75c10,0,76302
4630754,75c13,0,76292
4288480,75c14,0,56178
230271,2302,4,
6661183,25974,1055,25974
4509113,75c22,0,62530
4188658,75c33,0,42688
4275535,973c27h01pr1192,0,76382
4510072,973c26h02pr1331,0,76382
6039761,973c22h03pr2394,0,76382
6527258,20595,308,86368
4154853,4449,0,4449
6507896,47847,41,33458
4119439,78c03,0,72706
4112862,78c04,0,71984
6508098,2450,297,2450
6488021,28621pr9791,15,
4642512,970c03pr0223,0,98275
6528886,19727pr0011,272,111500
4539347,973c03h03pr1437,0,76382
70027,4707c01,7,
4111943,78c13,0,71945
4114745,78c14,0,71923
4189297,78c15,0,71946
6531940,1846,4,1846
4658182,973c01h01pr2006,0,76382
6529020,93273pr9988,4,111538
4195523,41855pr0006,27,46247
4623603,973c03h18pr1782,0,76382
6338614,3626cpr9730,27,77620
4649785,95221pr0001,0,95331
4622318,64805pr0004,0,95748
4159533,4809,18,
4234932,43719,0,43719
74011,73983,0,73983
4287632,78c10,0,71949
4114138,3039pr9983,1,83121
4185272,44675,0,44675
6588241,49242,4,49242
4275338,973c03h01pr1187,0,76382
6236744,970c14pr9939,71,39654
6119966,62810,484,
4225244,4594pr0001,47,49855
4144352,30076,0,30076
4614169,85974pr0001,0,94310
6338642,3626cpr9772,14,
190765,190765,9999,
300271,3002,4,
4621885,85863pr0075,72,
4655739,2577,0,2577
4109714,14226c11,0,76064
4162917,970c05pr0027,272,
4194561,44570,0,44570
6528881,6985pr0001,84,111495
6237321,970c36pat02pr9934,5,
4248011,2281pr0002,0,
6550818,5904,30,5904
6033191,3626bpr0235,14,
6566859,25412,26,5957
4129581,3004pr0008,15,
4261980,45573,71,
4124349,22294,4,22294
4617547,60897,0,93793
6477215,20595,15,
4492701,14210,15,76065
4227942,970c03pr0012,0,
6574412,10114792,9999,114792
6514123,4865b,40,35293
6432017,15506pr0006,15,
314923,3149,1,
6383975,970c38pr9758,191,
6233040,36036,288,
6432166,45755pr0002,78,
4245678,45471pr0005,1004,
6432135,37191h01,25,
6106335,970c31pr9793,2,
4161215,41749,73,
4247933,3069bpr0084,72,
4261346,3626bpr0334,78,
6514066,49668,36,35162
6217932,973g28c01h01pr9902,1,
4661472,98113,326,
4163312,3755,14,
4161317,41766,0,41766
6513925,5414,326,5414
6527259,20595,84,86368
4630117,973c03h03pr1741,0,88585
4248956,2950,0,2950
4629786,3004,73,93792
4613961,3004,4,93792
6388490,87079,14,87079
4654678,87079,1,
6527057,80573,47,80573
70026,70026,7,
6609536,98100,15,98100
6435597,1995pat0003,33,1995
6106965,3626cpr1365,14,
4278481,47297,0,47297
4563307,5102c20,0,87950
6488025,73111pr0003,26,108737
4142081,30350apr0001,7,
385547,3855,57,3855
4551359,30177,0,30177
6558990,15210,71,65673
6528882,20308pr0005,71,111496
6152438,87990,321,
4569110,30177,0,88430
4214850,48076,9999,48076
4562873,2902,0,87911
4583184,87567pr0002,72,11992
6199140,20596,484,
6055162,15626,71,
4517884,47424,10,
6514318,48267,36,51446
4107807,32019,0,75999
6062776,85080,19,
6558904,25269,45,84411
4161111,3149,0,
4120182,32177,0,32177
4116751,3010apr9959,4,83403
82066,4198pr9987,15,
4143019,43337,8,
4161227,41750,36,
4546206,30248,0,30248
4588493,2823,0,2823
4277780,54200,1,
6013699,90640,297,
290226,2902,0,2902
4251104,41750,191,
4616245,93274,0,93274
4533060,973f017pr1418,0,76382
6510060,1745,70,1745
6507789,1126,19,1126
4619638,4070,322,
6143129,970c14pr9998,1,
4142001,43337,1,
6527650,10301,0,10301
6188488,973c41h41pr2420,484,
4186770,30602pr0027,0,
6099377,43337,47,
4261620,3069bpr0092,272,
314823,314,1,
4166192,41854pr0005,25,
6415004,67043pat0003,320,
4297187,55804,0,55804
6525170,111213,15,
3039426,30394,0,
4255603,52258c01,70,
6435998,98159pr0010,19,103496
6536046,10112159,9999,
4141323,22938,10,
6508578,98113,326,
6390038,970c37pr9757,26,
4175225,41854pr0007,1,
4118616,75c19,8,
4124306,6896b,115,74694
6404782,3035,25,
4163965,30378pr0004,19,
304828,3048c,2,
6469374,15449,0,5380
4265215,50950,272,
4163963,30378pr0001,19,
4109985,3040b,8,
4172370,3004pr9986,1,
4544145,85544,4,
6532231,5789c01pr0004,4,5789
6197815,3069bpr9889,1,
449525,4495a,6,
393321,3933,4,
4141319,22934,15,
6013828,3021,322,
4613963,3004,70,93792
4613959,3004,1,93792
6586474,5848,0,5848
4161266,41764,0,41764
4506318,31078c02,191,
6490722,92842,297,77099
4542400,2432,2,
4201211,30363pr0009,8,
4218508,6992,14,6992
4160151,40666,15,
4549800,60917,135,60917
4528078,30565,0,30565
453026,4530,0,4530
4213649,30394,0,30394
80046,3245bpr0001,0,
6488023,970c27pr0023,15,
4512716,2528,0,2528
4129889,22497,15,22497
6548954,5717,191,5717
383326,3833,0,3833
6447085,1995pat0001,46,1995
6430892,2003,70,
4120425,32146,0,32146
287726,2877,0,2877
314826,314,0,
4579413,52035,0,89536
4616311,3626bpr0781,0,94683
4268860,45473,42,45473
4238840,48496,0,48496
4111825,970c08pr0001,1,83245
4116680,30259pr0006,15,
4295131,2904,0,2904
4650636,32294,0,32294
6384247,970c22pat10pr0001,4,
6106343,970c05pr9792,272,
4195521,41854pr0010,0,46245
6541099,4472pr0001,0,112750
6386229,41879a,191,
4234700,3678bpr0004,72,
6514341,11289,288,63791
6199344,3626cpr9931,14,34891
6236940,973c03h02pr1670,0,
4650261,98725pr0001,0,99338
4100859,31046pr0001,10,82628
4558294,53788,151,
237727,2377,8,
4631712,93565pr0003,0,96996
4291596,75c08,0,55646
6043747,50451,0,50451
4192763,41897,0,41897
4603502,4175,0,4175
4112060,4066pr0041,14,
4518549,58057pr0002,0,58057
4624618,970c03pr0231,0,96200
4590766,90370pr0001,0,92160
6018819,90370pr0001,0,12172
6043802,3626cpr0579,14,
243423,2434,1,2434
193075,193075,9999,
6018692,52035,272,
6581776,2654,36,28558
237702,2377,7,
4121744,31056pr0002,4,
6387389,49516pr0003,320,
4219639,47753pr0016,0,
6327571,973c31h31pr9668,288,
6044637,970c14pr9999,308,
4246904,44674pr0002,72,
6564867,13565,15,13565
6513993,28621,41,28621
6510179,2431,33,35371
4121954,22207,25,
6016944,98113pr0001,326,
6133716,11438,0,11438
6514450,80677,41,80677
4161225,41750,2,
237705,2377,19,
237725,2377,6,
4161229,41750,73,
4120209,31260,2,
4215447,43337,320,
6313366,22388,41,22388
4100744,92937c01,5,
4196383,31111,320,
6508839,973c05h03pr0006,272,76382
4290388,2300,1,2300
4500573,14728c100,0,58559
6078306,973c03h26pr2716,0,76382
4613965,3004,27,93792
6510224,80683,3,80683
4286023,2413,0,2413
6578750,973c02h02pr0014,71,76382
6568023,3680,29,3680
6510165,2571,41,35251
4214854,46281,143,46281
6430885,1995pat0002,35,1995
4620385,95229,0,95229
4156105,31321,2,31321
6563605,6986,4,6986
4226689,2431pr0024,19,49065
4623649,970c03pr0223,0,96053
4263994,50231pr0014,320,
6522743,4410pr0001,0,110661
4116905,30250pr0004,14,83423
6552683,66956pr0002,212,114235
4116681,30259pr0004,15,
4119376,72563,15,72563
395926,3959,0,3959
6157268,973c01h01pr2001,85,
458926,4589,0,4589
245026,2450,0,2450
6548793,36036pr9978,15,
4191660,45039c01,1,45147
4584126,90202,0,90202
6393730,10677pr0006,0,
6171840,27150,0,27150
6145492,56823c50,0,23198
6233670,973c26h02pr9865,70,
4642521,970c03pr0231,0,
6113961,75c14,0,56178
4144478,970c03pr0018,0,
6016533,970c03pr0054,0,
6552090,2419,15,2419
6514070,84954,1053,35193
4107539,76244,15,
6383941,3626cpr9708,14,
6587444,5848,19,5848
4118888,30183,0,30183
4105285,30133,0,30133
4141810,32333,0,32333
4119374,30033,0,30033
6199167,973c01h01pr9945,2,
4613759,92582,0,92582
4121956,22209,272,
4273962,6086,0,6086
4159503,75c16,0,
258526,2585,0,2585
237724,2377,14,
4273344,3626bpr0164,78,
6510631,4870,71,65361
4585512,43337,70,
4106941,30020,15,
6535639,30355,71,3632
614026,6140,0,6140
6437994,1486c01,84,84288
4185488,2377,6,
6488555,98113pr0001,326,
4188476,3149,4,
4251574,50990apr0002,47,
4161110,314,0,
6558993,92747,71,5728
4621174,93587,26,
4263459,4424,70,4424
4273882,973c03h02pr0345,0,
6383295,78666,19,78666
4161219,41750,71,
82170,4066pr0127,14,
314924,3149,14,
6508754,973c11h03pr0001,28,76382
4121743,31164,484,
4494910,4911,15,
4158462,3960pr9973,0,
4140812,43337,7,
235771,2357,4,
4163962,30375pr0004,19,
4256447,4623,72,
4290389,2300,14,2300
4613964,3004,15,93792
4290075,3011,1,3011
6510738,82252,25,82252
4157669,32534,0,32534
6540726,65422,4,65422
4613958,53454,1103,53454
4143663,30375,0,30375
6338082,3626cpr9675,14,77387
4180423,43711,0,43711
6388489,6081,14,6081
4141300,32293,0,32293
6407161,65384,0,100587
3004826,30048,0,30048
4160760,30048,0,30048
6310499,14769pr1169,19,69084
6509037,87544pr0008,47,
4252703,50908,135,50908
4667803,970c03pr0238,0,97431
448826,4488,0,4488
303076,3030,0,
6488554,98109c01pr0002,326,
6006376,90201,0,90201
4214787,48075,9999,48075
4263506,48002a,0,48002
4116690,30258pr0005,15,
4116697,30180pr0002,7,
656426,6564,0,6564
4143705,30035,0,30035
6056500,6060,0,15967
4119380,72569,288,72569
4226047,3960pr9973,0,49931
6581664,3068bpr9282,19,115493
4142861,30517,0,30517
6235168,24319pr9822,0,
6062698,92338,0,92338
4171511,30602pr0013,27,
4654377,98834pr0003,0,70775
6234382,21778,308,
6097586,3010,320,
6605461,80543,15,
6509393,6266,84,31733
6051914,4025,0,15604
6536593,17485,0,79566
4529064,63082,0,63082
4100611,3437pr0068,0,82594
4169092,31111pr0023,18,
4112104,31167,14,
4613982,3022,25,94148
4128507,22633,25,
4169094,4066pr0164,10,
6386233,11938,191,
4114338,970c03pr0005,1,83063
4537918,31078c02,191,
4200500,4215b,14,4215
6549545,84943,1103,29978
4168730,43337,6,43337
250826,2508,0,2508
6351083,973c22h22pr0002,0,
75414,2327c01pr0010,1,74759
6475448,3626cpr9636,14,
4227909,47899c03,0,
6064258,970c10pr0063,320,
6383822,37191h01,212,
6154348,973c22h27pr3480,4,
6214993,973c22h27pr1853,4,
4224587,2377,72,
6508896,973c22h09pr0001,4,76382
4213221,44674pr0001,27,
314821,314,4,
6390543,36036pr0039,26,
6402658,3068bpr9486,19,
6554242,39613,272,39613
6346116,15424,28,
6383825,35692,36,
4173955,973c26h01pr0172,19,73403
314802,314,7,
4216693,41750,379,
82355,3298pr0015,4,
6070376,58176,0,
4168735,30602pr0015,2,
4161228,41750,33,
6043810,973e025pr1629,4,
4211263,43337,70,
314824,314,14,
4290387,2300,4,
6008280,970e04,0,93798
301126,3011,0,3011
6035206,93563,0,93563
6510741,82252,321,82252
4650900,89520,0,89520
621130,73590c02a,0,6211
6514009,3023,52,28653
6055605,15439,0,15439
6508848,973c27h27pr0012,15,
4219317,6309pr0065,15,48504
4245449,51504,1007,51504
4116688,30258pr0003,15,
4222726,2431pr0069,0,48853
4529100,5102c24,0,63540
6288210,3626cpr9842,14,
6055596,15428pr0001,0,15853
4129536,30117pr0003,19,
6578315,5843,3,5843
6128992,22385,0,22385
6120010,970c03pr9796,0,21861
348326,3483,0,3483
4128508,22634,19,
6443063,11291,19,31584
6001581,3626b,47,
6513964,3024,41,28554
6539830,5415,71,5415
4613864,3626bpr0760,0,94214
4188144,45179,8,
6233042,92084,15,
4292482,53550,0,53550
6024109,53550,0,53550
428627,4286,8,
6084656,18450,0,18450
6503205,23945pat0002,47,23945
6225555,41879apr0008,0,
6581775,2654,41,28558
6229099,25059,4,25059
4118622,31214pr0001,2,
81646,4182pr0004,7,
6347357,78794,9999,
6132311,3626cpr9987,14,
237728,2377,2,
6535488,30355,15,3632
4206853,3068bpr0089,8,
6427250,15396,322,3373
4503232,47753,1,
4143247,4345b,0,4345
6022385,973c03h01pr1188,0,76382
4118642,31205pr0001,14,
6062451,16599,15,
4609577,93219,4,
4239160,43337,14,
4140710,30387,15,
821437,821437,9999,
6407464,20606pr0006,0,
4180526,43720,0,43720
4188475,314,4,
6332623,57895,72,35295
6016950,98109pr0001,326,
6383823,95674,26,
4186465,45179,8,
6020626,973c22h22pr6067,4,
6218121,93221pr0005,25,
6217912,3626cpr9948,14,
4121639,32197,7,
4162345,41879a,0,41879
304823,3048c,1,
4163964,30375pr0006,320,
6468511,44375b,1050,44375
4609142,87754,14,
6527029,4094b,226,49128
6585200,57895pr0021,47,
4114639,3040bpr0012,8,
3039423,30394,1,
4161220,41750,19,
6536359,10112218,9999,112218
6297084,854011,9999,
4111956,76138,8,
4642425,3004,378,
4124339,6689,14,
6529721,973c46h01pr0004,3,76382
6013793,3021,27,
4129945,31302,47,
6498515,51265,2,5709
230273,2302,1,
6236772,3005,3,3005
4613976,3022,15,94148
4616406,93595pr0001,0,94740
6187085,13760,15,31592
4503381,50923,72,59141
6576952,7892,0,7892
6513871,2389,4,2389
4227607,3069bpr0059,19,50280
4261427,42446,0,42446
4124484,3048c,1,3048
6035319,973c03h12pr1400,0,76382
4188644,45117c01,1,45116
6018496,973c03h01pr2189,0,76382
6518759,14769pr9963,297,110209
4121697,30324,0,30324
6514241,3062b,1054,35390
6233039,36036,212,
4171209,41854pr0004,1,
311221,313,4,
6236289,973c01h01pr9855,15,
381426,3814,0,3814
6514093,6223,47,35275
6100582,14769pr1010,0,19603
6083577,970c03pr0603,0,
6055308,15532,0,15532
4610043,93222,0,93222
6037345,93222,0,93222
6513966,3024,46,28554
6157857,973c01h01pr1480,15,
4168727,41854pr0009,25,
6123920,56823c100,0,23197
74814,3149bc01,7,
4112138,4066pr0047,14,
6442923,98397,19,98397
6023563,973c03h12pr1186,0,76382
6193935,92456c04pr9999,323,
6432330,29602pr0001,84,
4497071,3009,28,
4520075,60895,0,60895
295101,2951,15,
237701,2377,15,
